Type,Data
Vehicle,"704,TCRPO,2021,3,IWGMB,None"
Vehicle,"705,TQUZL,2017,3,BQFYM,None"
Vehicle,"706,KAOUJ,2011,2,LVLTJ,None"
Vehicle,"707,LWUXB,2018,5,VCRHA,None"
Vehicle,"708,FEBKC,2000,5,DUADH,None"
Vehicle,"709,OUGSK,2000,5,GQLHY,None"
Vehicle,"710,MRGSD,2017,5,IXQLH,None"
Vehicle,"711,RTVSK,2007,4,WKLOH,None"
Vehicle,"712,MMAUW,2001,2,LYMZC,None"
Vehicle,"713,PVLJP,2020,6,PRNVL,None"
Vehicle,"714,IBXTL,2011,3,DNQPS,None"
Vehicle,"715,RQZOY,2021,5,MGBDY,None"
Vehicle,"716,SDHVO,2017,4,BQAXU,None"
Vehicle,"717,BLAFL,2004,4,PAQZP,None"
Vehicle,"718,QUHOL,2014,6,IBBQQ,None"
Vehicle,"719,IJUUC,2018,6,IPDDK,None"
Vehicle,"720,PGOBK,2000,5,YHJZU,None"
Vehicle,"721,VEPVO,2009,3,JDQIV,None"
Vehicle,"722,URDOA,2013,5,WUFDZ,None"
Vehicle,"723,BVLUE,2008,5,HOLVD,None"
Vehicle,"724,THUDP,2019,5,WLEFR,None"
Vehicle,"725,TJTLV,2020,4,KIQTM,None"
Vehicle,"726,WAQBY,2001,2,AHGZT,None"
Vehicle,"727,TONQU,2006,2,IOMVK,None"
Vehicle,"728,MMLBN,2006,4,JZDRK,None"
Vehicle,"729,FPHEV,2011,4,UDMQO,None"
Vehicle,"730,BIYKL,2005,4,GSOZE,None"
Vehicle,"731,XPQBI,2019,3,DRTMN,None"
Vehicle,"732,AMLLF,2001,2,XICXT,None"
Vehicle,"733,OCWOI,2000,6,GUVGR,None"
Vehicle,"734,KFOMO,2020,4,CXKWY,None"
Vehicle,"735,XWXXI,2002,6,WTWHW,None"
Vehicle,"736,BYPKZ,2017,2,QSTIT,None"
Vehicle,"737,QWWIW,2016,6,TAMII,None"
Vehicle,"738,LGPHP,2009,6,GWAMT,None"
Vehicle,"739,JXZYC,2009,2,MJWFM,None"
Vehicle,"740,QQGLH,2001,6,HMMKG,None"
Vehicle,"741,XIPGE,2008,4,MGHDY,None"
Vehicle,"742,AENKH,2022,5,EPGSW,None"
Vehicle,"743,VYDSW,2018,5,UKWFC,None"
Vehicle,"744,HMKEQ,2006,6,NOHPK,None"
Vehicle,"745,LTTRM,2018,3,OOVWT,None"
Vehicle,"746,AKWTW,2016,5,XOARG,None"
Vehicle,"747,XCHHJ,2021,3,WGZIX,None"
Vehicle,"748,XWACS,2022,3,ILGZI,None"
Vehicle,"749,XADIK,2003,6,UNLYJ,None"
Vehicle,"750,JGXOP,2004,6,FRWYY,None"
Vehicle,"751,SRIXL,2011,6,OOPIU,None"
Vehicle,"752,DFEBH,2007,6,AGBHK,None"
Vehicle,"753,BYUJZ,2002,4,RJEKO,None"
Vehicle,"754,SIWKF,2017,5,CBQOR,None"
Vehicle,"755,JISNE,2009,6,SZKDO,None"
Vehicle,"756,AIZYS,2003,3,QPFXU,None"
Vehicle,"757,IXEDM,2002,5,GGSIS,None"
Vehicle,"758,YZVDR,2006,3,UKIFJ,None"
Vehicle,"759,OOIWI,2016,2,NNIST,None"
Vehicle,"760,RJVDM,2001,2,RZXYY,None"
Vehicle,"761,ELEIR,2008,6,PYLWQ,None"
Vehicle,"762,ACKUS,2019,4,KLUUN,None"
Vehicle,"763,QAMDD,2012,4,NNWSF,None"
Vehicle,"764,ELSXS,2022,5,FGSZP,None"
Vehicle,"765,IHRFX,2015,3,VFOGR,None"
Vehicle,"766,XKBSH,2022,6,EEYAE,None"
Vehicle,"767,LNHEJ,2013,2,XPOEE,None"
Vehicle,"768,FHFFM,2002,3,NAPBH,None"
Vehicle,"769,WMDSI,2004,3,FPSPJ,None"
Vehicle,"770,IJQER,2003,6,KNGGC,None"
Vehicle,"771,KDCIP,2011,5,ETNOM,None"
Vehicle,"772,GYIXZ,2006,4,QQPCB,None"
Vehicle,"773,EIOJQ,2015,4,HWBIV,None"
Vehicle,"774,WUYVA,2017,4,IRXOJ,None"
Vehicle,"775,QEOEN,2012,4,JQVVV,None"
Vehicle,"776,BCHPE,2012,6,BNPER,None"
Vehicle,"777,QHWTI,2010,5,BVKYA,None"
Vehicle,"778,RIAJR,2008,2,FRDIM,None"
Vehicle,"779,DXLWA,2001,6,OVEVF,None"
Vehicle,"780,VIAYG,2013,4,UXCLK,None"
Vehicle,"781,XFYFO,2022,3,LGHFV,None"
Vehicle,"782,ABLSM,2018,4,YDRQW,None"
Vehicle,"783,CFWOH,2004,5,BCQCP,None"
Vehicle,"784,BGXAD,2021,5,IJFBA,None"
Vehicle,"785,NUIKV,2004,6,HFLLA,None"
Vehicle,"786,YHEAC,2005,4,XIUOC,None"
Vehicle,"787,PFMKH,2014,3,DVTOW,None"
Vehicle,"788,IJTIH,2018,4,CDSWH,None"
Vehicle,"789,PRJYT,2005,4,ZRPQB,None"
Vehicle,"790,DMBSO,2000,5,OGTJP,None"
Vehicle,"791,OPTJN,2008,4,ZPVIP,None"
Vehicle,"792,YXVSM,2014,5,UDXOS,None"
Vehicle,"793,XQCIO,2002,4,RIKFM,None"
Vehicle,"794,DGCWL,2002,5,UBAGC,None"
Vehicle,"795,QIMRZ,2010,3,UOFTK,None"
Vehicle,"796,AESGO,2006,2,MIRPF,None"
Vehicle,"797,IPNYS,2014,5,OKHKR,None"
Vehicle,"798,AMADZ,2012,6,FOXUV,None"
Vehicle,"799,JVRVD,2000,4,SMFWN,None"
Vehicle,"800,TKYIY,2019,2,XTDAZ,None"
Vehicle,"801,QPLHX,2005,4,ICLCE,None"
Vehicle,"802,ACVZH,2002,6,YGFFJ,None"
Vehicle,"803,SNZWB,2006,5,WIIJZ,None"
Vehicle,"804,QIFJS,2016,2,HOFZM,None"
Vehicle,"805,RYXRG,2014,3,YRTOQ,None"
Vehicle,"806,PQNOZ,2018,4,CMJFN,None"
Vehicle,"807,AVLTO,2009,4,TEMFE,None"
Vehicle,"808,GVVGA,2004,4,UFXMC,None"
Vehicle,"809,WEOSE,2012,5,YRGZU,None"
Vehicle,"810,YDENV,2009,4,MEUDI,None"
Vehicle,"811,BGQJK,2016,6,OCXRL,None"
Vehicle,"812,QXCWI,2007,5,ZKBWU,None"
Vehicle,"813,ASLEB,2008,5,DEGZI,None"
Vehicle,"814,HMXAM,2005,2,BZTPO,None"
Vehicle,"815,HSWEB,2008,5,QEOVF,None"
Vehicle,"816,GKVGI,2015,5,HXAJL,None"
Vehicle,"817,AKGTZ,2020,6,WRFTV,None"
Vehicle,"818,IDHIK,2001,4,IUSEV,None"
Vehicle,"819,BRQJI,2001,2,AJCVG,None"
Vehicle,"820,FTKRC,2012,4,FXYZP,None"
Vehicle,"821,DHTLR,2016,2,BOWMU,None"
Vehicle,"822,AQPPB,2014,6,NZGGE,None"
Vehicle,"823,YVUEI,2003,6,SKWEE,None"
Vehicle,"824,UFMZR,2005,6,JCWHW,None"
Vehicle,"825,BPMQF,2008,6,VJKPA,None"
Vehicle,"826,GRIZI,2021,6,YKBJE,None"
Vehicle,"827,NFSAW,2006,3,UVPGW,None"
Vehicle,"828,SMHIS,2009,3,HDNKT,None"
Vehicle,"829,ZAJMZ,2005,2,YJCRL,None"
Vehicle,"830,BJZXY,2018,3,YWHJV,None"
Vehicle,"831,MAVHG,2020,4,QTKYK,None"
Vehicle,"832,NFRHH,2014,2,ODENN,None"
Vehicle,"833,GMKCJ,2006,3,YFMBK,None"
Vehicle,"834,EDZPN,2007,3,ERCQV,None"
Vehicle,"835,LPXSP,2021,4,JNFIV,None"
Vehicle,"836,FFYFM,2009,3,JXSDK,None"
Vehicle,"837,BCGSU,2000,4,SLQGG,None"
Vehicle,"838,XWYQP,2004,5,TOFEG,None"
Vehicle,"839,RVDGT,2015,3,TSWXP,None"
Vehicle,"840,VPUXG,2010,5,MHNMP,None"
Vehicle,"841,ZXYCX,2018,2,XUMEI,None"
Vehicle,"842,OYNUT,2002,4,BNCVZ,None"
Vehicle,"843,CHTQV,2004,5,IZOXC,None"
Vehicle,"844,XZAWR,2005,3,WPUGC,None"
Vehicle,"845,EPQNN,2014,4,LROFO,None"
Vehicle,"846,ECBBC,2001,3,JGVIB,None"
Vehicle,"847,CNCQA,2015,5,FPBMM,None"
Vehicle,"848,VUKTU,2005,4,SWNRX,None"
Vehicle,"849,JMNZK,2008,5,CJUTO,None"
Vehicle,"850,UZTXK,2003,2,LTKBJ,None"
Vehicle,"851,NFLWW,2003,5,RIPFO,None"
Vehicle,"852,SWCGO,2019,5,AILEA,None"
Vehicle,"853,SNNJD,2013,3,FSTIB,None"
Vehicle,"854,BZTYE,2007,2,YGSXY,None"
Vehicle,"855,JKFNG,2011,2,WWEGY,None"
Vehicle,"856,KMBQC,2004,2,NCNPU,None"
Vehicle,"857,QNOHB,2011,4,KCRKW,None"
Vehicle,"858,HDMGX,2019,4,JTECS,None"
Vehicle,"859,MPPWQ,2007,4,EICFI,None"
Vehicle,"860,BYXKF,2018,5,ULSXZ,None"
Vehicle,"861,XESEG,2010,5,XIKWO,None"
Vehicle,"862,VVGXY,2012,5,KBHOA,None"
Vehicle,"863,NQQPX,2021,3,ZYWTX,None"
Vehicle,"864,RXWMU,2002,6,KNEII,None"
Vehicle,"865,DWYZJ,2011,4,DGYWC,None"
Vehicle,"866,SUGZE,2019,3,DIWYT,None"
Vehicle,"867,BNANZ,2014,3,BMEIO,None"
Vehicle,"868,XGYRA,2014,2,NSVTO,None"
Vehicle,"869,COOSA,2021,4,TMSWG,None"
Vehicle,"870,YUXYS,2009,6,ZGOCH,None"
Vehicle,"871,JVSGJ,2017,2,YOYWE,None"
Vehicle,"872,LGASP,2010,6,QUKMQ,None"
Vehicle,"873,ISPTD,2009,4,TVYDL,None"
Vehicle,"874,WCLXM,2005,4,LTIUL,None"
Vehicle,"875,DQKHD,2008,3,GRCAR,None"
Vehicle,"876,BPPJM,2014,2,QKAKM,None"
Vehicle,"877,ASDIG,2013,5,QWFGH,None"
Vehicle,"878,OURYX,2007,4,RYOKJ,None"
Vehicle,"879,PZBBI,2006,5,LTLEV,None"
Vehicle,"880,URBOU,2004,5,ILIDT,None"
Vehicle,"881,COQRS,2014,5,ABLUO,None"
Vehicle,"882,KTZEC,2011,5,ZMNPP,None"
Vehicle,"883,OUHNE,2021,5,CRKXS,None"
Vehicle,"884,BEAUM,2001,6,XRJZN,None"
Vehicle,"885,FNXUV,2005,3,ZSICY,None"
Vehicle,"886,ZRPAL,2011,4,XZGDE,None"
Vehicle,"887,TFNHK,2016,6,QOXOO,None"
Vehicle,"888,EYCLF,2015,5,CXDKI,None"
Vehicle,"889,CNCAV,2022,5,LIBOS,None"
Vehicle,"890,JXZOE,2016,6,XXLHT,None"
Vehicle,"891,JOPBX,2008,2,JNGHX,None"
Vehicle,"892,TQNGU,2016,3,FXSTR,None"
Vehicle,"893,ILIYC,2008,5,QWFKX,None"
Vehicle,"894,FLUID,2006,5,PQSSR,None"
Vehicle,"895,OIIXH,2017,6,ARYBK,None"
Vehicle,"896,VGKFN,2019,5,SOXCL,None"
Vehicle,"897,GQHRQ,2009,4,MILVE,None"
Vehicle,"898,UUHGL,2005,6,QQIOG,None"
Vehicle,"899,PGBVX,2009,5,MAWSL,None"
Vehicle,"900,IAJDM,2008,2,CNBVA,None"
Vehicle,"901,VISOZ,2009,4,JSIGR,None"
Vehicle,"902,HBIPN,2011,3,GCQYZ,None"
Vehicle,"903,RRJCJ,2012,2,DSQMZ,None"
Vehicle,"904,NZXPT,2010,2,IQCYG,None"
Vehicle,"905,TKBLH,2019,4,XTZPO,None"
Vehicle,"906,BRFKF,2013,3,HVJSR,None"
Vehicle,"907,IYEDW,2004,6,PIODF,None"
Vehicle,"908,YBZYG,2002,3,XPYAN,None"
Vehicle,"909,CJIHR,2011,6,JAAQM,None"
Vehicle,"910,GOGWL,2015,6,RVYCO,None"
Vehicle,"911,SPUGS,2013,2,HHLMW,None"
Vehicle,"912,XJRBN,2014,3,KTCTK,None"
Vehicle,"913,KXIDY,2018,3,WVMWL,None"
Vehicle,"914,VGCOK,2011,4,JJKHS,None"
Vehicle,"915,KBJCG,2002,5,XGXTY,None"
Vehicle,"916,JGIDT,2006,4,TQBFA,None"
Vehicle,"917,KEPWC,2014,5,TKWLT,None"
Vehicle,"918,BMRSS,2007,6,NFCDI,None"
Vehicle,"919,APUWX,2022,4,ISZTS,None"
Vehicle,"920,FNSXX,2006,2,XAETA,None"
Vehicle,"921,VRTXW,2021,6,HNFDM,None"
Vehicle,"922,TUIUB,2009,4,HAUYL,None"
Vehicle,"923,UCXCS,2006,6,MFBKV,None"
Vehicle,"924,QRCXL,2008,5,OZPLO,None"
Vehicle,"925,IIVJR,2000,5,PPBAN,None"
Vehicle,"926,SYOFJ,2021,6,LIHGJ,None"
Vehicle,"927,GCUIP,2003,3,MJIJR,None"
Vehicle,"928,SEOCT,2019,6,RGPQW,None"
Vehicle,"929,SNYNP,2022,6,HZPKU,None"
Vehicle,"930,JFJRE,2007,3,UJEAQ,None"
Vehicle,"931,AWLRM,2008,3,CLIJX,None"
Vehicle,"932,USCQM,2009,2,ANFPX,None"
Vehicle,"933,MGJYE,2022,6,TRGZI,None"
Vehicle,"934,GDIWG,2011,2,CKLSB,None"
Vehicle,"935,ETHEO,2009,6,JHAJP,None"
Vehicle,"936,ACILN,2000,3,BETNR,None"
Vehicle,"937,CWCEE,2002,3,NPDJN,None"
Vehicle,"938,ICYNP,2001,3,HYJXH,None"
Vehicle,"939,BOWML,2006,4,RUEIY,None"
Vehicle,"940,FVXUM,2016,5,HZNTQ,None"
Vehicle,"941,MENMA,2021,5,GOFYB,None"
Vehicle,"942,CVJSM,2005,3,WYUEK,None"
Vehicle,"943,YNYEY,2013,4,EZRFM,None"
Vehicle,"944,RJGBU,2014,2,MIQCR,None"
Vehicle,"945,ESPQL,2011,5,YNKQG,None"
Vehicle,"946,EZHZB,2014,5,YRHXQ,None"
Vehicle,"947,RUVTY,2021,5,MYOZD,None"
Vehicle,"948,QLPFF,2013,3,OPJSL,None"
Vehicle,"949,TXMVM,2011,5,WXZHC,None"
Vehicle,"950,BZOAM,2008,5,BUTUE,None"
Vehicle,"951,CECHG,2009,5,EDMZG,None"
Vehicle,"952,RQWTO,2007,5,SWIWS,None"
Vehicle,"953,FYOWW,2020,3,HFWJM,None"
Vehicle,"954,CXYXA,2009,6,YDTGG,None"
Vehicle,"955,OHRTI,2002,4,KELYL,None"
Vehicle,"956,WVBDQ,2019,2,IHHGJ,None"
Vehicle,"957,BNLDP,2004,3,BVNIA,None"
Vehicle,"958,VNHXD,2020,3,KXMNX,None"
Vehicle,"959,FVFVM,2022,2,YWJHP,None"
Vehicle,"960,MFECJ,2004,5,KPSLY,None"
Vehicle,"961,ZGVIQ,2022,3,DKSHX,None"
Vehicle,"962,GYAEA,2001,4,SWYUQ,None"
Vehicle,"963,NVMSE,2003,5,BBPRB,None"
Vehicle,"964,LGXJU,2003,5,HPLHF,None"
Vehicle,"965,ABMLD,2003,3,AJBYK,None"
Vehicle,"966,ZXNHZ,2010,5,RIUZY,None"
Vehicle,"967,DDTWT,2002,2,DEYBI,None"
Vehicle,"968,BCGJC,2004,2,SKELB,None"
Vehicle,"969,LUJXD,2009,2,LKEJU,None"
Vehicle,"970,TKFLC,2002,2,TKKCQ,None"
Vehicle,"971,QSGEE,2011,6,JUVXF,None"
Vehicle,"972,HTKKP,2012,2,EUXVL,None"
Vehicle,"973,CXTXS,2016,2,SFLFZ,None"
Vehicle,"974,IPLAP,2015,3,JFHAN,None"
Vehicle,"975,ZKCWR,2020,4,BJHLW,None"
Vehicle,"976,FURPR,2022,5,AABUX,None"
Vehicle,"977,LKKPI,2014,3,JPTTJ,None"
Vehicle,"978,FEQXQ,2010,5,ZYYQM,None"
Vehicle,"979,EVJXT,2016,2,PQSMF,None"
Vehicle,"980,XHZLI,2016,2,ABHJF,None"
Vehicle,"981,FOXKT,2009,3,STEQX,None"
Vehicle,"982,WTZCC,2021,4,WYZED,None"
Vehicle,"983,RPNGP,2022,6,NLAPS,None"
Vehicle,"984,PSEFG,2007,3,KKBJK,None"
Vehicle,"985,OKXHS,2011,5,AWUXL,None"
Vehicle,"986,TNMDG,2017,3,EEGCT,None"
Vehicle,"987,PUHCY,2019,6,LMYXR,None"
Vehicle,"988,QQRFJ,2001,4,RSOXR,None"
Vehicle,"989,JMOQD,2015,2,YIRRB,None"
Vehicle,"990,OSPOR,2018,3,XDWLB,None"
Vehicle,"991,EBNLW,2002,6,AYYEV,None"
Vehicle,"992,IYRCB,2021,3,VBOEW,None"
Vehicle,"993,TNPFF,2006,2,TPOBR,None"
Vehicle,"994,DWVJJ,2004,6,ZNULY,None"
Vehicle,"995,RUIVJ,2018,5,TONBA,None"
Vehicle,"996,GKAOL,2005,3,MMANX,None"
Vehicle,"997,DOMLA,2011,4,YFJZB,None"
Vehicle,"998,DJVUC,2017,3,EEKSK,None"
Vehicle,"999,LYBJG,2001,6,SHHVG,None"
Vehicle,"1000,PLVFZ,2003,6,HAXEG,None"
Vehicle,"1001,KYKPL,2003,6,WEWMT,None"
Vehicle,"1002,NWQPA,2001,6,ADCDZ,None"
Vehicle,"1003,YYLAU,2018,6,LEJKY,None"
Vehicle,"1004,WSUGZ,2010,3,TBCDK,None"
Vehicle,"1005,LEYRQ,2019,6,VOFKD,None"
Vehicle,"1006,YELGR,2011,3,ZCLQB,None"
Vehicle,"1007,XJVPZ,2002,2,LIJES,None"
Vehicle,"1008,IOVAX,2022,4,QLFOT,None"
Vehicle,"1009,ZNSHY,2019,3,MXZRA,None"
Vehicle,"1010,FOQYK,2001,2,IWTCB,None"
Vehicle,"1011,MJXVF,2019,3,VOBRI,None"
Vehicle,"1012,QXSWN,2002,3,NAPRZ,None"
Vehicle,"1013,HTYQX,2001,6,VCDZB,None"
Vehicle,"1014,HWJDU,2001,2,TSMLY,None"
Vehicle,"1015,LQDCL,2013,2,VVFUV,None"
Vehicle,"1016,BQKMI,2003,4,UKFRE,None"
Vehicle,"1017,AMMBZ,2020,4,CECSU,None"
Vehicle,"1018,CJRDH,2011,4,BGGER,None"
Vehicle,"1019,ITQUB,2020,2,IKRTD,None"
Vehicle,"1020,YNAGY,2020,3,PTCIG,None"
Vehicle,"1021,KYYNK,2014,6,ZNMXP,None"
Vehicle,"1022,HOCAO,2019,2,CZTVW,None"
Vehicle,"1023,KRCWP,2000,4,SRVSF,None"
Vehicle,"1024,ZOOAJ,2014,2,YKSIY,None"
Vehicle,"1025,WHFYY,2011,6,MTYNM,None"
Vehicle,"1026,OOBMG,2021,2,XJBFW,None"
Vehicle,"1027,LMJHP,2022,4,MCVFM,None"
Vehicle,"1028,HPYEF,2016,4,JAALQ,None"
Vehicle,"1029,DGAJI,2014,6,HYHIH,None"
Vehicle,"1030,UZPOZ,2015,4,VDCRB,None"
Vehicle,"1031,TJJFO,2014,3,DZLAC,None"
Vehicle,"1032,KTBTK,2022,4,ALQFS,None"
Vehicle,"1033,RSGQG,2015,3,GFWVJ,None"
Vehicle,"1034,RPYJN,2006,6,YOYJF,None"
Vehicle,"1035,GRZYV,2003,2,GGGFM,None"
Vehicle,"1036,ATDTP,2000,3,TMVRA,None"
Vehicle,"1037,GHZCE,2016,4,YJNXF,None"
Vehicle,"1038,QLHGP,2008,4,DZKFR,None"
Vehicle,"1039,WIORR,2014,3,WIACD,None"
Vehicle,"1040,NORYN,2012,6,DRFCP,None"
Vehicle,"1041,DYAOZ,2001,3,DBCUJ,None"
Vehicle,"1042,ASFKE,2013,4,QBBUA,None"
Vehicle,"1043,AHJEN,2003,4,IOCRO,None"
Vehicle,"1044,UCIPG,2020,3,SBTXU,None"
Vehicle,"1045,OIBYN,2019,5,AJGQA,None"
Vehicle,"1046,EMVGE,2005,2,QSGOQ,None"
Vehicle,"1047,IAFJT,2021,2,OUILD,None"
Vehicle,"1048,UEFJG,2012,2,ZEHFZ,None"
Vehicle,"1049,PERLV,2002,6,LMPQD,None"
Vehicle,"1050,LQMTE,2013,3,OTTKU,None"
Vehicle,"1051,POKUX,2007,6,GTHEJ,None"
Vehicle,"1052,ZYVWC,2000,5,CVRGA,None"
Vehicle,"1053,WTZXN,2010,6,URKAI,None"
Vehicle,"1054,GVUCC,2015,5,EVPIY,None"
Vehicle,"1055,NEMOK,2000,3,XKTPZ,None"
Vehicle,"1056,MDSDW,2008,4,KFBNM,None"
Vehicle,"1057,DLVSB,2007,4,FLAUA,None"
Vehicle,"1058,OVATJ,2014,4,ILVZI,None"
Vehicle,"1059,AKCNU,2009,4,JBSRG,None"
Vehicle,"1060,EKNOM,2017,2,ITVUX,None"
Vehicle,"1061,LFXMS,2015,2,EVWRJ,None"
Vehicle,"1062,FNQRB,2005,4,SSILP,None"
Vehicle,"1063,PUICC,2006,2,IGUCX,None"
Vehicle,"1064,ZQFLK,2013,6,RYZVA,None"
Vehicle,"1065,ZIZRT,2010,4,UWSKP,None"
Vehicle,"1066,FIMRY,2010,6,NKKMK,None"
Vehicle,"1067,FGHXO,2011,6,AJIJZ,None"
Vehicle,"1068,BMGLE,2004,3,IFTZC,None"
Vehicle,"1069,BWOOQ,2012,2,UTHWW,None"
Vehicle,"1070,TXXGZ,2020,2,VBVMF,None"
Vehicle,"1071,WJYOJ,2014,2,JRSIF,None"
Vehicle,"1072,DVVLI,2021,2,BYSXZ,None"
Vehicle,"1073,SAGIN,2000,5,KNNFU,None"
Vehicle,"1074,KTWQR,2017,6,TZTSV,None"
Vehicle,"1075,NWCND,2022,4,DJATM,None"
Vehicle,"1076,PFKMJ,2018,6,TPXXN,None"
Vehicle,"1077,KYJAX,2008,6,LASGF,None"
Vehicle,"1078,OKEPQ,2022,3,PQRBW,None"
Vehicle,"1079,TRWPZ,2020,2,HKSRA,None"
Vehicle,"1080,WNIWW,2010,4,TODLA,None"
Vehicle,"1081,KJJGL,2000,4,QELIJ,None"
Vehicle,"1082,ETDEO,2016,4,AICCB,None"
Vehicle,"1083,TIGYZ,2020,6,PYOGP,None"
Vehicle,"1084,EOTJN,2018,3,TNFNF,None"
Vehicle,"1085,GKIUU,2015,2,SMJLB,None"
Vehicle,"1086,RVKAY,2018,5,OCFXL,None"
Vehicle,"1087,QYRCL,2012,2,RHPFG,None"
Vehicle,"1088,KIVUG,2008,2,UDKFX,None"
Vehicle,"1089,HGWZT,2003,6,FXLNN,None"
Vehicle,"1090,LVXPF,2002,3,OYJJC,None"
Vehicle,"1091,QESJT,2009,3,QJCNL,None"
Vehicle,"1092,NWDPU,2006,6,MOQYN,None"
Vehicle,"1093,QGQJQ,2017,5,IRKSC,None"
Vehicle,"1094,OUASP,2004,2,MUYGE,None"
Vehicle,"1095,BWMAB,2021,3,FDWYC,None"
Vehicle,"1096,YYDMV,2009,5,IJIHU,None"
Vehicle,"1097,OEDDD,2002,2,OYCMU,None"
Vehicle,"1098,FUZWG,2009,2,PGKQP,None"
Vehicle,"1099,YVHOX,2000,5,RLYDJ,None"
Vehicle,"1100,NFHOW,2017,3,EODBA,None"
Vehicle,"1101,VMKHT,2004,2,WBCXH,None"
Vehicle,"1102,ZZHHU,2000,3,ETBRZ,None"
Vehicle,"1103,HABMW,2008,3,KKFWI,None"
Vehicle,"1104,UXCLJ,2011,4,LBDUZ,None"
Vehicle,"1105,ZYGHP,2002,2,CSSMK,None"
Vehicle,"1106,ACSNT,2019,2,JBLJZ,None"
Vehicle,"1107,EJJDT,2011,6,VDHBG,None"
Vehicle,"1108,DRLAY,2012,3,VYLKN,None"
Vehicle,"1109,VCPDJ,2004,5,IWCKO,None"
Vehicle,"1110,SKDMK,2011,3,ODGRE,None"
Vehicle,"1111,XGBSM,2019,4,YASFE,None"
Vehicle,"1112,XNVXV,2007,3,CKVVN,None"
Vehicle,"1113,DVQWF,2013,2,BZMCL,None"
Vehicle,"1114,FFYOA,2012,6,KFUXW,None"
Vehicle,"1115,WVNLB,2004,6,OSNJV,None"
Vehicle,"1116,NQFYF,2008,5,XHFBP,None"
Vehicle,"1117,MUPSG,2021,4,UPUVG,None"
Vehicle,"1118,UWXJT,2019,5,FMBAT,None"
Vehicle,"1119,FQFTL,2009,6,EHMCT,None"
Vehicle,"1120,WWVTW,2003,4,NTTKH,None"
Vehicle,"1121,CNQYV,2014,2,JZFQD,None"
Vehicle,"1122,SXKNJ,2020,4,UAKDU,None"
Vehicle,"1123,MRHGB,2000,2,QVEUJ,None"
Vehicle,"1124,KTXCC,2014,5,LVSDQ,None"
Vehicle,"1125,MPDUG,2000,5,BKLOK,None"
Vehicle,"1126,VXODU,2001,4,ECORF,None"
Vehicle,"1127,XXAJN,2015,4,EJRUD,None"
Vehicle,"1128,ZWXCS,2005,5,YXWDX,None"
Vehicle,"1129,OJBFZ,2013,5,FZWXV,None"
Vehicle,"1130,QYQTG,2020,4,GMBGS,None"
Vehicle,"1131,QXCDZ,2020,4,GQMHW,None"
Vehicle,"1132,CGGOZ,2017,6,XIKKP,None"
Vehicle,"1133,TPKCA,2002,4,ELAOP,None"
Vehicle,"1134,KGUHB,2003,6,KFIJB,None"
Vehicle,"1135,GVFIY,2014,5,AEXUN,None"
Vehicle,"1136,ERHKB,2010,5,XOUMY,None"
Vehicle,"1137,TYIAA,2003,2,KCNRA,None"
Vehicle,"1138,HVBDY,2020,5,MNQPT,None"
Vehicle,"1139,UTQFK,2000,2,HDLWD,None"
Vehicle,"1140,RNRLE,2013,5,QWRID,None"
Vehicle,"1141,XWPYH,2016,2,JZWMB,None"
Vehicle,"1142,VTFDX,2009,4,VIOMV,None"
Vehicle,"1143,JJHCK,2018,5,GGFGI,None"
Vehicle,"1144,IMEKH,2019,2,JUWCI,None"
Vehicle,"1145,RVFJO,2022,2,XAENK,None"
Vehicle,"1146,KAAZS,2016,6,AXKTV,None"
Vehicle,"1147,FJEKR,2017,5,BAYJJ,None"
Vehicle,"1148,CAQRG,2002,2,JZVDG,None"
Vehicle,"1149,GJHFW,2013,3,JLZYH,None"
Vehicle,"1150,WHGWB,2001,3,GEPKT,None"
Vehicle,"1151,YYYDS,2022,2,FMNKZ,None"
Vehicle,"1152,JJAJC,2005,4,TDMPI,None"
Vehicle,"1153,HDJVT,2017,5,IJOMP,None"
Vehicle,"1154,BGRDH,2017,2,YATSN,None"
Vehicle,"1155,AFMFO,2015,2,OUZTY,None"
Vehicle,"1156,DRIKI,2017,5,QURWG,None"
Vehicle,"1157,FCUNQ,2009,5,WAODL,None"
Vehicle,"1158,EETIM,2018,6,GHTHB,None"
Vehicle,"1159,QLKYL,2001,5,KGRGZ,None"
Vehicle,"1160,GWNDS,2022,2,BGNFC,None"
Vehicle,"1161,RWSKP,2018,6,FRYWJ,None"
Vehicle,"1162,ZLBTG,2018,5,XUURO,None"
Vehicle,"1163,GVUVB,2011,5,XNJIT,None"
Vehicle,"1164,FTBKB,2015,5,DRJKI,None"
Vehicle,"1165,IKZRD,2015,2,TZUMB,None"
Vehicle,"1166,MIMIR,2009,2,GQRMW,None"
Vehicle,"1167,AYPDR,2009,4,GLZES,None"
Vehicle,"1168,MMHDX,2012,2,JIEMD,None"
Vehicle,"1169,FGXGB,2001,4,LHVKR,None"
Vehicle,"1170,IDMJG,2008,5,EFRDN,None"
Vehicle,"1171,BZJOZ,2003,5,ZFCCB,None"
Vehicle,"1172,AMOVG,2016,4,CFKLS,None"
Vehicle,"1173,IWEGS,2021,2,UJYRC,None"
Vehicle,"1174,FYVJB,2022,5,TFGLI,None"
Vehicle,"1175,EXVYW,2020,6,DTVGB,None"
Vehicle,"1176,IUOEH,2004,6,WUPKR,None"
Vehicle,"1177,FJYSA,2001,2,OEYDQ,None"
